1	1
2	2
3	3
4	4
5	5
6	2
7	1
8	6
9	6
10	7
11	1
12	7
13	8
14	9
15	10
16	6
17	2
18	9
19	9
20	11
21	12
22	13
23	9
24	9
25	14
26	15
27	14
28	6
29	5
30	2
31	15
32	13
33	3
34	3
35	14
36	16
37	12
38	17
39	16
40	11
41	11
42	1
43	13
44	2
45	18
46	19
47	15
48	13
49	5
50	20
51	21
52	22
53	10
54	1
55	21
56	18
57	15
58	2
59	2
60	13
61	18
62	11
63	2
64	15
65	23
66	20
67	10
68	14
69	4
70	13
71	13
72	7
73	23
74	8
75	21
76	15
77	7
78	8
79	20
80	16
81	24
82	19
83	8
84	12
85	13
86	21
87	20
88	2
89	14
90	7
91	12
92	20
93	12
94	7
95	15
96	14
97	3
98	2
99	12
100	20
101	1
102	1
103	20
104	2
105	24
106	1
107	13
108	1
109	7
110	24
111	13
112	1
113	17
114	7
115	21
116	7
117	15
118	7
119	20
120	15
121	12
122	13
123	20
124	12
125	20
126	15
127	13
128	11
129	6
130	2
131	2
132	2
133	25
134	19
135	6
136	2
137	14
138	7
139	17
140	8
141	11
142	12
143	5
144	9
145	13
146	24
147	7
148	22
149	21
150	9
151	9
152	13
153	13
154	13
155	13
156	15
157	9
158	2
159	15
160	20
161	15
162	7
163	7
164	8
165	15
166	20
167	20
168	20
169	2
170	11
171	13
172	2
173	16
174	14
175	12
176	1
177	9
178	20
179	25
180	16
181	1
182	13
183	2
184	1
185	4
186	7
187	7
188	2
189	2
190	22
191	2
192	20
193	13
194	15
195	20
196	13
197	2
198	18
199	15
200	7
201	1
202	13
203	24
204	13
205	10
206	15
207	1
208	15
209	18
210	24
211	13
212	9
213	1
214	1
215	14
216	13
217	7
218	2
219	13
220	15
221	20
222	2
223	20
224	1
225	20
226	14
227	15
228	14
229	12
230	15
231	15
232	25
233	1
234	15
235	20
236	20
237	7
238	19
239	17
240	14
241	1
242	2
243	14
244	15
245	15
246	20
247	6
248	9
249	13
250	13
251	4
252	9
253	16
254	1
255	1
256	11
257	1
258	23
259	15
260	18
261	9
262	6
263	8
264	1
265	7
266	25
267	23
268	2
269	9
270	9
271	22
272	5
273	9
274	13
275	20
276	7
277	2
278	20
279	1
280	7
281	4
282	14
283	4
284	8
285	2
286	15
287	14
288	2
289	9
290	13
291	13
292	25
293	9
294	2
295	11
296	13
297	3
298	16
299	15
300	11
301	15
302	6
303	6
304	1
305	20
306	15
307	2
308	2
309	6
310	15
311	7
312	2
313	22
314	18
315	7
316	13
317	1
318	18
319	6
320	7
321	7
322	20
323	20
324	13
325	7
326	7
327	21
328	20
329	7
330	2
331	9
332	7
333	2
334	9
335	1
336	1
337	7
338	15
339	1
340	2
341	20
342	7
343	14
344	1
345	12
346	13
347	8
348	9
349	12
350	7
351	9
352	7
353	1
354	2
355	9
356	14
357	12
358	20
359	14
360	2
361	1
362	14
363	13
364	7
365	20
366	12
367	13
368	9
369	13
370	12
371	15
372	13
373	2
374	1
375	2
376	20
377	7
378	20
379	9
380	9
381	14
382	25
383	1
384	15
385	15
386	2
387	24
388	9
389	7
390	14
391	7
392	5
393	7
394	12
395	2
396	14
397	2
398	2
399	6
400	13
401	25
402	20
403	13
404	13
405	4
406	17
407	13
408	17
409	15
410	19
411	13
412	17
413	13
414	8
415	8
416	17
417	13
418	13
419	15
420	23
421	6
422	20
423	3
424	11
425	20
426	2
427	15
428	15
429	2
430	14
431	15
432	13
433	10
434	16
435	1
436	20
437	14
438	7
439	13
440	20
441	24
442	6
443	1
444	16
445	4
446	7
447	1
448	8
449	7
450	2
451	13
452	1
453	7
454	7
455	7
456	1
457	13
458	1
459	7
460	20
461	3
462	15
463	13
464	7
465	1
466	2
467	6
468	7
469	7
470	12
471	2
472	13
473	9
474	7
475	13
476	12
477	6
478	1
479	20
480	2
481	15
482	2
483	14
484	15
485	5
486	20
487	1
488	2
489	9
490	20
491	1
492	1
493	18
494	1
495	1
496	1
497	7
498	12
499	20
500	2
